Date,Town,State/Province,Latitude,Longitude,Number,Image
4/6/2018,Rutherfordton,NC,35.4,-82,1,
4/6/2018,Sanger,TX,33.4,-97.2,1,
4/6/2018,Suwanee,GA,34.1,-84.1,1,
4/6/2018,Thayer,MO,36.5,-91.6,1,
4/6/2018,Tyler,TX,32.3,-95.3,2,
4/6/2018,Virginia Beach,VA,36.8,-76,1,
4/6/2018,Walland,TN,35.7,-83.8,1,
4/6/2018,Williamsburg,VA,37.3,-76.7,1,
4/5/2018,Arnaudville,LA,30.4,-91.9,1,
4/5/2018,Ava,MO,37,-92.7,1,
4/5/2018,Branson,MO,36.6,-93.2,1,
4/5/2018,Burns,TN,36.1,-87.3,1,
4/5/2018,Canton,GA,34.2,-84.5,1,
4/5/2018,Cayce,SC,34,-81.1,2,
4/5/2018,Charlotte,NC,35.2,-80.7,1,
4/5/2018,Crestview,FL,30.7,-86.6,1,
4/5/2018,Cut Off,LA,29.5,-90.3,3,
4/5/2018,Fort Payne,AL,34.4,-85.7,2,
4/5/2018,Georgetown,TX,30.7,-97.7,1,
4/5/2018,Greenville,NC,35.6,-77.4,1,
4/5/2018,Hephzibah,GA,33.3,-82.1,1,
4/5/2018,Irving,TX,32.8,-96.9,1,
4/5/2018,Iuka,MS,34.8,-88.2,1,
4/5/2018,Jacksonville,FL,30.5,-81.6,1,
4/5/2018,Lampe,MO,36.6,-93.4,1,
4/5/2018,Liberty,KY,37.3,-84.9,2,
4/5/2018,Mechanicsville,VA,37.6,-77.4,1,
4/5/2018,Monterey,TN,36.1,-85.3,2,
4/5/2018,Mooresville,NC,35.6,-80.8,1,
4/5/2018,Morrilton,AR,35.2,-92.7,1,
4/5/2018,Nash,TX,33.4,-94.1,1,
4/5/2018,Northport,AL,33.2,-87.6,3,
4/5/2018,Oakwood,MD,39.7,-76.2,1,
4/5/2018,Oxford,AL,33.6,-85.8,1,
4/5/2018,Ozark,IL,37.5,-88.8,1,
4/5/2018,Queenstown,MD,39,-76.2,1,
4/5/2018,Rocky Mount,NC,36,-77.8,2,
4/5/2018,Suffolk,VA,36.8,-76.6,1,
4/5/2018,Timmonsville,SC,34.1,-79.9,1,
4/5/2018,Virginia Beach,VA,36.9,-76.2,1,
4/5/2018,Whitesburg,GA,33.5,-84.9,1,
4/5/2018,Whitsett,NC,36,-79.7,1,
4/5/2018,Winston-Salem,NC,36,-80.1,1,
4/5/2018,Yukon,OK,35.5,-97.8,1,
4/4/2018,Acworth,GA,34.1,-84.8,2,
4/4/2018,Albertville,AL,34.3,-86.2,1,
4/4/2018,Albertville,AL,34.3,-86.3,1,
4/4/2018,Albertville,AL,34.3,-86.3,1,
4/4/2018,Albertville,AL,34.3,-86.3,1,
4/4/2018,Benton,AR,34.6,-92.7,1,
4/4/2018,Bloxom,VA,37.8,-75.6,1,
4/4/2018,Byhalia,MS,34.9,-89.7,4,
4/4/2018,Carriere,MS,30.6,-89.7,1,
4/4/2018,Cedar Rapids,IA,42,-91.7,1,
4/4/2018,Chatham,VA,36.8,-79.4,1,
4/4/2018,Chattanooga,TN,35,-85.2,1,
4/4/2018,Clayton,NC,35.6,-78.3,1,
4/4/2018,Clemmons,NC,36,-80.4,1,
4/4/2018,Collierville,TN,35,-89.7,1,
4/4/2018,Cumming,GA,34.2,-84.1,1,
4/4/2018,Cumming,GA,34.2,-84.1,2,
4/4/2018,Dyersburg,TN,36,-89.4,1,
4/4/2018,Elm City,NC,35.9,-78,1,
4/4/2018,Franklin,TN,35.9,-86.8,1,
4/4/2018,Glasgow,KY,37,-85.9,1,
4/4/2018,Greenbrier,AR,35.2,-92.5,1,
4/4/2018,Henderson,TN,35.5,-88.6,2,
4/4/2018,Hewitt,TX,31.5,-97.2,2,
4/4/2018,Jacksonville,FL,30.4,-81.6,1,
4/4/2018,Levittown,PA,40.2,-74.8,1,
4/4/2018,Liberty,KY,37.3,-84.9,1,
4/4/2018,Lyman,SC,34.9,-82.1,1,
4/4/2018,Marietta,GA,34,-84.5,1,
4/4/2018,Marshallberg,NC,34.7,-76.5,2,
4/4/2018,Mebane,NC,36.1,-79.2,2,
4/4/2018,Mills River,NC,35.4,-82.6,1,
4/4/2018,Mocksville,NC,36,-80.5,1,
4/4/2018,Murphy,NC,35.1,-84,1,
4/4/2018,Rochester,KY,37.2,-86.9,1,
4/4/2018,Selbyville,DE,38.5,-75.2,1,
4/4/2018,Shelby,NC,35.3,-81.5,1,
4/4/2018,Shreveport,LA,32.5,-93.8,1,
4/4/2018,Southern Pines,NC,35.2,-79.4,1,
4/4/2018,Van Alstyne,TX,33.4,-96.6,1,
4/4/2018,Waynesville,NC,35.5,-83,2,
4/4/2018,Woodstock,GA,34.1,-84.4,1,
4/3/2018,Andersonville,TN,36.2,-84,1,
4/3/2018,Ash Flat,AR,36.2,-91.6,1,
4/3/2018,Calvert City,KY,37,-88.4,1,
4/3/2018,Campobello,SC,35.1,-82.2,1,
4/3/2018,Carbondale,IL,37.7,-89.2,1,
4/3/2018,Cary,NC,35.8,-78.8,1,
4/3/2018,Cedar Bluff,AL,34.3,-85.7,1,
4/3/2018,Disputanta,VA,37.2,-77.2,1,
4/3/2018,Dongola,IL,37.4,-89.2,1,
4/3/2018,Drasco,AR,35.6,-91.9,3,
4/3/2018,Ebony,VA,36.6,-78,1,
4/3/2018,Eureka Springs,AR,36.4,-93.7,1,
4/3/2018,Garner,NC,35.7,-78.6,1,
4/3/2018,Gilbertsville,KY,37,-88.3,1,
4/3/2018,Gloucester,VA,37.4,-76.5,1,
4/3/2018,Granville,TN,36.3,-85.8,1,
4/3/2018,Greeneville,TN,36.2,-82.8,1,
4/3/2018,Greeneville,TN,36.3,-82.8,1,
4/3/2018,Lebanon,TN,36.2,-86.3,1,
4/3/2018,Lebanon,TN,36.2,-86.3,1,
4/3/2018,Mableton,GA,33.8,-84.6,1,
4/3/2018,Marble Hill,MO,37.3,-90,1,
4/3/2018,Matthews,NC,35,-80.7,1,
4/3/2018,Mocksville,NC,35.8,-80.6,1,
4/3/2018,Monroe,NC,35,-80.6,4,
4/3/2018,New Concord,KY,36.5,-88.2,1,
4/3/2018,Newnan,GA,33.4,-84.8,1,
4/3/2018,Newport,TN,36,-83.2,1,
4/3/2018,Oxford,AL,33.6,-85.8,1,
4/3/2018,Ozark,MO,37,-93.2,1,
4/3/2018,Powder Springs,GA,33.9,-84.7,2,
4/3/2018,Ramer,TN,35.1,-88.6,1,
4/3/2018,Richmond,VA,37.5,-77.5,1,
4/3/2018,Roland,AR,34.9,-92.6,1,
4/3/2018,Rose Bud,AR,35.3,-92.1,1,
4/3/2018,Roxboro,NC,36.4,-79,1,
4/3/2018,Saint Joe,AR,36,-92.8,1,
4/3/2018,Salem,MO,37.6,-91.5,1,
4/3/2018,Sherman,TX,33.6,-96.5,1,
4/3/2018,Southport,NC,33.9,-78.1,1,
4/3/2018,Spring Lake,NC,35.2,-79,1,
4/3/2018,Springville,AL,33.8,-86.5,2,
4/3/2018,Summerville,SC,33,-80.2,1,
4/3/2018,Trinity,NC,35.9,-80,1,
4/2/2018,Austin,TX,30.2,-97.8,1,
4/2/2018,Aynor,SC,34,-79.1,2,
4/2/2018,Bessemer,AL,33.5,-87,1,
4/2/2018,Chester Springs,PA,40.1,-75.6,1,
4/2/2018,Clearwater,FL,28,-82.8,1,
4/2/2018,College Grove,TN,35.8,-86.7,1,
4/2/2018,Grant,AL,34.5,-86.3,1,
4/2/2018,Greenwood,SC,34.2,-82.2,1,
4/2/2018,Heavener,OK,34.9,-94.6,1,
4/2/2018,Hinton,OK,35.5,-98.4,1,
4/2/2018,Hudson,NC,35.9,-81.5,1,
4/2/2018,Jacksonville Beach,FL,30.3,-81.4,2,
4/2/2018,Jefferson,GA,34.1,-83.6,1,
4/2/2018,Kingston,AR,36.1,-93.5,1,
4/2/2018,Kingston,OK,33.9,-96.8,3,
4/2/2018,Lake Lure,NC,35.4,-82.2,1,
4/2/2018,Lilburn,GA,33.9,-84.1,1,
4/2/2018,Lillington,NC,35.3,-78.9,2,
4/2/2018,Marion,SC,34.2,-79.4,1,
4/2/2018,Memphis,TN,35.1,-89.9,1,
4/2/2018,Memphis,TN,35.2,-89.8,3,
4/2/2018,Morganton,GA,34.9,-84.1,1,
4/2/2018,Newnan,GA,33.4,-84.8,1,
4/2/2018,Piedmont,SC,34.7,-82.5,1,
4/2/2018,Plainview,AR,34.9,-93.3,1,
4/2/2018,Plano,TX,33,-96.7,1,
4/2/2018,Rome,GA,34.3,-85.3,2,
4/2/2018,Royston,GA,34.3,-83.3,1,
4/2/2018,Salisbury,NC,35.7,-80.5,1,
4/2/2018,Shallotte,NC,34,-78.4,2,
4/2/2018,Toney,AL,34.9,-86.6,1,
4/2/2018,Tyler,TX,32.4,-95.3,1,
4/2/2018,Wake Forest,NC,36,-78.5,1,
4/2/2018,Whittier,NC,35.4,-83.4,1,
4/2/2018,Williamson,GA,33.2,-84.4,2,
4/2/2018,Woodstock,GA,34.1,-84.4,1,
4/1/2018,Ardmore,OK,34.2,-97.1,1,
4/1/2018,Birmingham,AL,33.5,-86.8,1,
4/1/2018,Castalian Springs,TN,36.4,-86.3,1,
4/1/2018,Cedar Creek,TX,30.1,-97.5,1,
4/1/2018,Clinton,AR,35.6,-92.7,3,
4/1/2018,Conroe,TX,30.3,-95.5,1,
4/1/2018,Conway,SC,33.8,-79,2,
4/1/2018,Cornelia,GA,34.5,-83.5,1,
4/1/2018,Dallas,GA,33.9,-84.8,1,
4/1/2018,DeWitt,VA,37,-77.6,1,
4/1/2018,Edmond,OK,35.6,-97.5,1,
4/1/2018,Edmond,OK,35.7,-97.5,1,
4/1/2018,Grenada,MS,33.8,-89.8,1,
4/1/2018,Hampstead,NC,34.4,-77.7,1,
4/1/2018,Hightstown,NJ,40.3,-74.5,1,
4/1/2018,Jackson,AL,31.5,-87.9,1,
4/1/2018,Lawton,OK,34.6,-98.4,1,
4/1/2018,Leonardtown,MD,38.3,-76.6,1,
4/1/2018,Loganville,GA,33.8,-83.9,1,
4/1/2018,Macclenny,FL,30.2,-82.2,1,
4/1/2018,Marshville,NC,35,-80.4,1,
4/1/2018,Memphis,TN,35,-89.8,1,
4/1/2018,Menifee,AR,35.1,-92.6,1,
4/1/2018,Old Fort,NC,35.6,-82.2,1,
4/1/2018,Richlands,NC,34.9,-77.6,1,
4/1/2018,Ripley,MS,34.7,-89,2,
4/1/2018,Rock Hill,SC,34.9,-81,1,
4/1/2018,Roland,AR,34.9,-92.6,1,
4/1/2018,Southaven,MS,34.9,-90,1,
4/1/2018,Sparta,TN,35.9,-85.5,1,
4/1/2018,Stone Mountain,GA,33.8,-84.2,2,
4/1/2018,Villa Rica,GA,33.7,-84.9,1,
4/1/2018,Whitney,TX,32,-97.4,1,
4/1/2018,Whitwell,TN,35.2,-85.6,1,
4/1/2018,Wilson,OK,34.1,-97.5,2,
3/31/2018,Antlers,OK,34.3,-95.5,1,
3/31/2018,Belton,SC,34.6,-82.4,1,
3/31/2018,Fort Payne,AL,34.4,-85.7,1,
3/31/2018,Gillett,AR,34.1,-91.4,1,
3/31/2018,Madill,OK,34.1,-96.8,1,
3/31/2018,Normandy,TN,35.5,-86.3,1,
3/31/2018,Oklahoma City,OK,35.5,-97.5,1,
3/31/2018,Petersburg,TN,35.2,-86.7,1,
3/31/2018,Pikeville,TN,35.7,-85.2,1,
3/31/2018,San Antonio,TX,29.7,-98.6,1,
3/31/2018,San Antonio,TX,29.7,-98.6,1,
3/31/2018,Savannah,TN,35.2,-88.2,2,
3/31/2018,Scroggins,TX,33,-95.2,1,
3/31/2018,Sulphur,OK,34.5,-97,1,
3/31/2018,Sunset Beach,NC,33.9,-78.5,1,
3/30/2018,Atlanta,GA,33.9,-84.5,1,
3/30/2018,Bainbridge,GA,30.8,-84.7,2,
3/30/2018,Bardwell,KY,36.9,-89,1,
3/30/2018,Batesville,AR,35.8,-91.6,1,
3/30/2018,Columbia,VA,37.8,-78.2,1,
3/30/2018,Fayetteville,GA,33.4,-84.5,1,
3/30/2018,Fayetteville,NC,35.1,-79.1,1,
3/30/2018,Greenville,SC,34.9,-82.3,1,
3/30/2018,Hattieville,AR,35.3,-92.8,1,
3/30/2018,Kokomo,IN,40.5,-86.1,1,
3/30/2018,Lawrenceville,GA,33.9,-84.1,1,
3/30/2018,Manteo,NC,35.9,-75.7,1,
3/30/2018,Mauldin,SC,34.8,-82.3,3,
3/30/2018,Morris Chapel,TN,35.3,-88.3,1,
3/30/2018,Oxford,MS,34.3,-89.5,1,
3/30/2018,Paris,TN,36.3,-88.3,1,
3/30/2018,Pelzer,SC,34.7,-82.5,1,
3/30/2018,Raleigh,NC,35.7,-78.7,1,
3/30/2018,Wooster,AR,35.2,-92.5,1,
3/29/2018,Almo,KY,36.7,-88.3,1,
3/29/2018,Beaufort,NC,34.7,-76.6,1,
3/29/2018,Belhaven,NC,35.5,-76.6,1,
3/29/2018,Blytheville,AR,35.9,-89.9,1,
3/29/2018,Chester,SC,34.7,-81.2,1,
3/29/2018,Conway,SC,33.9,-79,1,
3/29/2018,Conway,SC,33.9,-79,1,
3/29/2018,Dallas,GA,33.9,-84.8,1,
3/29/2018,Dalton,GA,34.8,-85,1,
3/29/2018,Dalton,GA,34.8,-85,1,
3/29/2018,Fairview,TN,36,-87.1,1,
3/29/2018,Greenville,GA,33,-84.7,1,
3/29/2018,Greenville,SC,34.9,-82.5,1,
3/29/2018,Greenwood,LA,32.4,-94,2,
3/29/2018,Hampstead,NC,34.4,-77.7,1,
3/29/2018,Hayesville,NC,35,-83.8,1,
3/29/2018,Huntersville,NC,35.4,-80.8,1,
3/29/2018,Indian Valley,VA,36.9,-80.6,1,
3/29/2018,Inman,SC,35,-82.1,1,
3/29/2018,Jackson,TN,35.6,-88.8,1,
3/29/2018,Jonesboro,GA,33.5,-84.4,1,
3/29/2018,Kingston,GA,34.2,-84.9,2,
3/29/2018,Lithonia,GA,33.7,-84.1,2,
3/29/2018,Louisburg,NC,36.1,-78.3,1,
3/29/2018,Mocksville,NC,35.9,-80.6,1,
3/29/2018,Myrtle Beach,SC,33.7,-78.9,1,
3/29/2018,New Orleans,LA,30,-90.1,1,
3/29/2018,Oriental,NC,35.1,-76.6,2,
3/29/2018,Peak,SC,34.2,-81.3,1,
3/29/2018,Salley,SC,33.6,-81.3,1,
3/29/2018,Santa Fe,TN,35.7,-87.1,1,
3/29/2018,Starkville,MS,33.3,-88.8,1,
3/29/2018,Townville,SC,34.6,-82.9,1,
3/29/2018,Troy,NC,35.4,-80,1,
3/29/2018,Tucker,GA,33.8,-84.2,1,
3/29/2018,Whispering Pines,NC,35.3,-79.4,2,
3/29/2018,Young Harris,GA,34.9,-83.8,1,
3/28/2018,Acworth,GA,34.1,-84.8,1,
3/28/2018,Alba,TX,32.8,-95.6,1,
3/28/2018,Apison,TN,35,-85.1,1,
3/28/2018,Armuchee,GA,34.4,-85.2,1,
3/28/2018,Armuchee,GA,34.4,-85.2,1,
3/28/2018,Bessemer,AL,33.2,-87,1,
3/28/2018,Charleston,SC,32.8,-79.9,1,
3/28/2018,Conroe,TX,30.2,-95.4,1,
3/28/2018,Dacula,GA,34,-83.9,1,
3/28/2018,Gardendale,AL,33.7,-86.8,2,
3/28/2018,Greenville,MS,33.4,-91.1,1,
3/28/2018,Hawthorne,FL,29.6,-82,2,
3/28/2018,Hiram,GA,33.9,-84.8,2,
3/28/2018,Jacksonville,NC,34.8,-77.4,1,
3/28/2018,Little Rock,AR,34.7,-92.3,1,
3/28/2018,Loganville,GA,33.8,-83.9,1,
3/28/2018,Marietta,GA,33.9,-84.5,1,
3/28/2018,Montgomery,TX,30.4,-95.6,1,
3/28/2018,Mount Pleasant,TX,33.2,-94.9,2,
3/28/2018,Murfreesboro,TN,35.8,-86.4,1,
3/28/2018,Newnan,GA,33.4,-84.8,1,
3/28/2018,Poplar Bluff,MO,36.8,-90.4,1,
3/28/2018,Talmo,GA,34.2,-83.7,1,
3/28/2018,Wilmington,NC,34.2,-77.9,1,
3/27/2018,Albertville,AL,34.3,-86.2,1,
3/27/2018,Biloxi,MS,30.5,-89,1,
3/27/2018,Brandon,MS,32.3,-90,2,
3/27/2018,Chattanooga,TN,35,-85.3,1,
3/27/2018,Gainesville,TX,33.6,-97,1,
3/27/2018,Gause,TX,30.7,-96.7,1,
3/27/2018,Grayson,LA,32,-92.1,1,
3/27/2018,Lamar,MS,34.9,-89.2,1,
3/27/2018,Lexington,TN,35.7,-88.4,1,
3/27/2018,Memphis,TN,35.2,-89.6,1,
3/27/2018,Pascagoula,MS,30.4,-88.6,3,
3/27/2018,Sterrett,AL,33.4,-86.5,1,
3/27/2018,Whitesboro,TX,33.7,-96.9,1,
3/26/2018,Anna,TX,33.4,-96.5,1,
3/26/2018,Bee Branch,AR,35.5,-92.4,1,
3/26/2018,Burlington,NC,36.1,-79.4,1,
3/26/2018,Carencro,LA,30.3,-92,1,
3/26/2018,Centerton,AR,36.4,-94.3,1,
3/26/2018,Checotah,OK,35.5,-95.5,1,
3/26/2018,Corsicana,TX,32,-96.6,1,
3/26/2018,De Kalb,TX,33.5,-94.6,1,
3/26/2018,Dripping Springs,TX,30.2,-98.1,1,
3/26/2018,Garland,TX,32.9,-96.6,1,
3/26/2018,Garland,TX,32.9,-96.6,1,
3/26/2018,Hensley,AR,34.6,-92.3,1,
3/26/2018,Hilton Head Island,SC,32.1,-80.8,1,
3/26/2018,Jacksonville,FL,30.1,-81.6,2,
3/26/2018,Kilgore,TX,32.4,-94.9,2,
3/26/2018,Marshall,TX,32.7,-94.3,3,
3/26/2018,Mena,AR,34.6,-94.2,1,
3/26/2018,Oak Ridge,TN,36,-84.3,,
3/26/2018,Ormond Beach,FL,29.3,-81.1,1,
3/26/2018,Pooler,GA,32.1,-81.2,1,
3/26/2018,Prospect,TN,35.1,-86.9,1,
3/26/2018,Sevierville,TN,35.9,-83.7,1,
3/26/2018,Thackerville,OK,33.8,-97.2,2,
3/26/2018,Vass,NC,35.3,-79.3,1,
3/25/2018,Atlanta,TX,33.1,-94.2,1,
3/25/2018,Bartlett,TN,35.2,-89.9,1,
3/25/2018,Baton Rouge,LA,30.4,-91,1,
3/25/2018,Centerton,AR,36.4,-94.3,1,
3/25/2018,Corsicana,TX,32,-96.6,1,
3/25/2018,Eva,AL,34.3,-86.8,1,
3/25/2018,Huntsville,AL,34.7,-86.6,1,
3/25/2018,Jackson,AL,31.4,-87.9,1,
3/25/2018,Lake Waccamaw,NC,34.3,-78.5,1,
3/25/2018,Maud,TX,33.3,-94.3,2,
3/25/2018,Medicine Park,OK,34.7,-98.5,1,
3/25/2018,Moncks Corner,SC,33.2,-80.1,1,
3/25/2018,Richmond Hill,GA,31.9,-81.3,1,
3/25/2018,San Angelo,TX,31.5,-100.4,1,
3/25/2018,Saraland,AL,30.8,-88.1,1,
3/25/2018,Sardis City,AL,34.2,-86.1,1,
3/25/2018,Somerville,AL,34.5,-86.8,1,
3/25/2018,Southport,NC,33.9,-78,1,
3/25/2018,Stagecoach,TX,30.1,-95.7,1,
3/25/2018,Taylorsville,GA,34.1,-85,1,
3/25/2018,Tupelo,MS,34.3,-88.7,1,
3/25/2018,Tuscola,TX,32.2,-99.8,1,
3/25/2018,Vestavia Hills,AL,33.4,-86.8,1,
3/25/2018,Warner Robins,GA,32.6,-83.6,1,
3/25/2018,Winnsboro,TX,32.9,-95.2,2,
3/25/2018,Winterville,NC,35.5,-77.4,1,
3/24/2018,Athens,TX,32.3,-95.9,2,
3/24/2018,Cullman,AL,34.1,-86.9,1,
3/24/2018,Dallas,GA,33.9,-84.8,1,
3/24/2018,Fulton,AR,33.8,-93.8,1,
3/24/2018,Holly Grove,AR,34.6,-91.2,1,
3/24/2018,Holly Springs,MS,35,-89.5,1,
3/24/2018,Hot Springs,AR,34.4,-93,1,
3/24/2018,Mexia,TX,31.7,-96.5,1,
3/24/2018,Montgomery,AL,32.4,-86.3,1,
3/24/2018,Newnan,GA,33.4,-84.7,1,
3/24/2018,Pine Bluff,AR,34.3,-91.9,1,
3/24/2018,Powderly,TX,33.8,-95.5,1,
3/24/2018,Roland,AR,34.9,-92.5,1,
3/24/2018,Saint Augustine,FL,29.8,-81.3,2,
3/24/2018,Saint Helena Island,SC,32.4,-80.4,2,
3/24/2018,Searcy,AR,35.2,-91.7,1,
3/24/2018,Springville,AL,33.8,-86.5,1,
3/24/2018,Stonewall,LA,32.3,-93.8,3,
3/24/2018,Sunset,TX,33.5,-97.8,1,
3/24/2018,Whitesburg,KY,37.1,-82.8,1,
3/24/2018,Whitesburg,KY,37.1,-82.8,1,
3/24/2018,Wilson,OK,33.9,-97.5,1,
3/24/2018,Yulee,FL,30.6,-81.6,2,
3/23/2018,Batesburg-Leesville,SC,33.9,-81.5,1,
3/23/2018,Cayce,SC,34,-81.1,1,
3/23/2018,Conroe,TX,30.3,-95.5,1,
3/23/2018,Conway,SC,33.8,-79,1,
3/23/2018,Corpus Christi,TX,27.6,-97.2,1,
3/23/2018,DeFuniak Springs,FL,30.8,-86.2,1,
3/23/2018,El Dorado,AR,33.2,-92.7,1,
3/23/2018,Fort Payne,AL,34.5,-85.6,1,
3/23/2018,Grenada,MS,33.8,-89.8,1,
3/23/2018,Hollywood,SC,32.8,-80.2,1,
3/23/2018,Jacksonville,FL,30.1,-81.6,1,
3/23/2018,Manning,SC,33.7,-80.2,1,
3/23/2018,McKinney,TX,33.3,-96.7,1,
3/23/2018,Panama City,FL,30.1,-85.6,2,
3/23/2018,San Marcos,TX,29.9,-97.9,1,
3/23/2018,Summerton,SC,33.6,-80.4,1,
3/22/2018,Athens,GA,34,-83.4,1,
3/22/2018,Bristol,FL,30.4,-85,1,
3/22/2018,Charleston,SC,32.8,-80,1,
3/22/2018,Dadeville,AL,32.8,-85.8,2,
3/22/2018,Dunnellon,FL,29,-82.5,3,
3/22/2018,Fort McCoy,FL,29.4,-81.8,1,
3/22/2018,Gilmer,TX,32.7,-94.9,1,
3/22/2018,Gilmer,TX,32.7,-94.9,1,
3/22/2018,Goose Creek,SC,33,-80,1,
3/22/2018,Hahira,GA,31,-83.4,2,
3/22/2018,Leesburg,FL,28.8,-81.9,1,
3/22/2018,Marietta,GA,34,-84.5,1,
3/22/2018,Montgomery,AL,32.4,-86.3,2,
3/22/2018,Pace,FL,30.6,-87.2,1,
3/22/2018,Pine Mountain,GA,32.9,-84.9,1,
3/22/2018,Saint Paul,TX,33,-96.6,1,
3/22/2018,Stone Mountain,GA,33.8,-84.2,1,
3/22/2018,Tullahoma,TN,35.4,-86.2,1,
3/22/2018,Tuscola,TX,32.2,-99.8,1,
3/22/2018,Wellborn,FL,30.2,-82.8,1,
3/21/2018,Baker,FL,30.8,-86.7,1,
3/21/2018,Burleson,TX,32.6,-97.2,1,
3/21/2018,Charlotte,NC,35.2,-80.8,1,
3/21/2018,Hawthorne,FL,29.6,-82.1,1,
3/21/2018,Jersey,GA,33.7,-83.8,2,
3/21/2018,Mendenhall,MS,32,-89.8,1,
3/21/2018,Monticello,AR,33.6,-91.8,1,
3/21/2018,Mount Vernon,TX,33.1,-95.2,1,
3/21/2018,Pascagoula,MS,30.4,-88.6,3,
3/21/2018,Pine Mountain,GA,32.9,-84.9,4,
3/21/2018,Saint Johns,FL,30.1,-81.5,1,
3/21/2018,Tyrone,GA,33.5,-84.6,1,
3/20/2018,Appling,GA,33.5,-82.3,1,
3/20/2018,Arley,AL,34.1,-87.2,1,
3/20/2018,Birmingham,AL,33.5,-86.8,1,
3/20/2018,Canton,GA,34.2,-84.4,1,
3/20/2018,Cedar Creek,TX,30.1,-97.5,1,
3/20/2018,Gainesville,GA,34.3,-83.8,1,
3/20/2018,Hamilton,AL,34.1,-88,1,
3/20/2018,Helena,AL,33.3,-86.9,1,
3/20/2018,Hopkins,SC,33.9,-80.9,1,
3/20/2018,Hot Springs,AR,34.5,-93.1,1,
3/20/2018,Laredo,TX,27.5,-99.5,1,
3/20/2018,Midway,AL,32,-85.4,1,
3/20/2018,Mooresville,NC,35.6,-80.8,1,
3/20/2018,Ocean Springs,MS,30.4,-88.8,1,
3/20/2018,Pitkin,LA,31,-93,1,
3/20/2018,Portland,TX,27.9,-97.3,2,
3/20/2018,Prosperity,SC,34.2,-81.5,1,
3/20/2018,Quincy,FL,30.7,-84.5,2,
3/20/2018,Rainbow City,AL,34,-86,1,
3/20/2018,Riverdale,GA,33.6,-84.4,1,
3/20/2018,Roanoke,AL,33.1,-85.3,1,
3/20/2018,Swainsboro,GA,32.6,-82.3,1,
3/20/2018,Tuscaloosa,AL,33.2,-87.6,1,
3/20/2018,Waycross,GA,31.2,-82.4,1,
3/19/2018,Adel,GA,31.1,-83.4,2,
3/19/2018,Bluffton,SC,32.2,-80.9,1,
3/19/2018,Chuluota,FL,28.6,-81.1,2,
3/19/2018,Cordova,SC,33.4,-80.9,1,
3/19/2018,Douglas,GA,31.5,-82.9,1,
3/19/2018,Fort Worth,TX,32.9,-97.5,1,
3/19/2018,Geneva,AL,31,-85.9,2,
3/19/2018,Kosciusko,MS,33.1,-89.6,1,
3/19/2018,Lauderdale,MS,32.5,-88.6,1,
3/19/2018,Lena,MS,32.6,-89.6,1,
3/19/2018,Malvern,AR,34.3,-92.9,1,
3/19/2018,Mocksville,NC,35.9,-80.6,1,
3/19/2018,Montgomery,AL,32.4,-86.2,1,
3/19/2018,Pine Mountain,GA,32.9,-84.9,1,
3/19/2018,Pontotoc,MS,34.2,-89,1,
3/19/2018,Sugar Land,TX,29.6,-95.6,1,
3/19/2018,Swansboro,NC,34.7,-77.1,1,
3/19/2018,Tallahassee,FL,30.6,-84.1,2,
3/19/2018,The Villages,FL,28.9,-82,1,
3/19/2018,Tyler,TX,32.4,-95.3,1,
3/19/2018,Waco,TX,31.5,-97.2,1,
3/18/2018,Auburn,AL,32.6,-85.5,1,
3/18/2018,Biloxi,MS,30.5,-89,1,
3/18/2018,Birmingham,AL,33.5,-86.8,1,
3/18/2018,Breaux Bridge,LA,30.3,-91.9,1,
3/18/2018,Columbus,GA,32.6,-85,1,
3/18/2018,Decatur,MS,32.4,-89.1,1,
3/18/2018,Ellisville,MS,31.6,-89.2,1,
3/18/2018,Enterprise,AL,31.4,-85.8,2,
3/18/2018,Gray,GA,33,-83.5,1,
3/18/2018,Houma,LA,29.6,-90.7,2,
3/18/2018,Jackson,MS,32.3,-90.2,2,
3/18/2018,Kerrville,TX,30.1,-99.2,2,
3/18/2018,Little Rock,AR,34.7,-92.4,1,
3/18/2018,Live Oak,FL,30.3,-83.1,1,
3/18/2018,Mableton,GA,33.8,-84.6,1,
3/18/2018,Mary Esther,FL,30.4,-86.7,1,
3/18/2018,Milledgeville,GA,33.1,-83.2,1,
3/18/2018,Modoc,SC,33.7,-82.2,1,
3/18/2018,Monticello,AR,33.6,-91.8,1,
3/18/2018,Natchez,MS,31.6,-91.4,1,
3/18/2018,Petal,MS,31.3,-89.3,1,
3/18/2018,Piney Grove,GA,32.6,-85,1,
3/18/2018,Seagoville,TX,32.6,-96.5,1,
3/18/2018,Sylvester,GA,31.5,-84,1,
3/18/2018,Umatilla,FL,28.9,-81.7,1,
3/18/2018,Valley,AL,32.8,-85.2,1,
3/18/2018,Vicksburg,MS,32.3,-90.9,1,
3/18/2018,Vicksburg,MS,32.4,-90.9,1,
3/18/2018,Warner Robins,GA,32.6,-83.6,1,
3/17/2018,Abbeville,LA,30,-92.1,1,
3/17/2018,Austin,TX,30.3,-97.7,1,
3/17/2018,Buda,TX,30.1,-97.8,1,
3/17/2018,Center,TX,31.8,-94.2,,
3/17/2018,Centreville,AL,32.9,-87.1,1,
3/17/2018,Cottonport,LA,31,-92.1,,
3/17/2018,DeRidder,LA,30.8,-93.3,1,
